id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y
3834,32,72.0,2216591,2002,муж.,ср. общ.,74538.0,1,122.099,0,средний,1,1,0.0078,3.92,84000.0,0.729,2,0
3835,94,56.8,296167,1959,жен.,ср. общ.,36196.0,0,107.566,0,средний,1,0,0.0078,0.87,188000.0,0.878,2,0
3836,32,67.0,1442311,1947,жен.,неоконч. высшее,35953.0,0,96.391,0,низкий,0,1,0.0074,0.24,148000.0,0.785,3,0
3837,85,86.1,226857,1953,муж.,среднее,46037.0,1,94.405,0,средний,1,1,0.008,2.18,41000.0,0.058,1,0
3838,91,78.3,1407986,1965,жен.,ср. специальное,54919.0,1,93.103,0,средний,0,0,0.0083,0.0,98000.0,0.36,4,0
3839,75,31.3,291335,1986,жен.,высшее,44287.0,0,113.193,0,средний,1,0,0.007,-0.14,167000.0,0.184,3,0
3840,19,71.6,1993659,1999,жен.,уч. степень,54478.0,0,105.161,0,высокий,1,1,0.0096,-3.7,139000.0,0.767,1,0
3841,73,78.9,1937532,1971,муж.,неоконч. высшее,10474.0,0,121.451,0,низкий,0,1,0.0071,-1.9,191000.0,0.25,4,0
3842,37,69.0,945829,1965,муж.,высшее,27058.0,0,97.821,0,низкий,1,1,0.0069,0.91,28000.0,0.945,3,0
3843,46,54.0,2182750,1985,муж.,NA,27746.0,0,116.294,1,средний,1,0,0.0071,-2.79,119000.0,0.771,2,0
3844,32,46.5,1666061,1980,жен.,среднее,34745.0,1,91.358,0,средний,0,1,0.0069,0.74,58000.0,0.513,3,0
3845,68,93.6,953713,1979,муж.,неоконч. высшее,17103.0,1,111.637,0,средний,1,0,0.0093,0.32,192000.0,0.677,2,0
3846,87,50.4,748163,2002,жен.,уч. степень,52001.0,0,132.304,0,средний,1,1,0.0084,3.0,57000.0,0.062,1,0
3847,69,60.1,203992,1965,муж.,среднее,30687.0,0,99.478,0,высокий,1,0,0.0085,1.37,46000.0,0.129,1,0
3848,49,37.8,1005813,1974,муж.,неоконч. высшее,54793.0,0,117.419,0,низкий,0,1,0.0091,-1.34,31000.0,0.251,4,0
3849,91,59.8,717829,1993,жен.,ср. специальное,69732.0,0,93.417,0,средний,1,1,0.0096,1.63,153000.0,0.469,5,0
3850,14,62.0,1112557,1956,муж.,высшее,49206.0,0,85.076,0,средний,0,1,0.0073,0.66,40000.0,0.131,1,0
3851,51,34.1,674079,1965,жен.,NA,28515.0,0,106.492,0,высокий,1,0,0.0094,1.32,55000.0,0.041,4,0
3852,86,69.9,1101594,1987,жен.,неоконч. высшее,35736.0,0,107.933,0,низкий,1,1,0.0088,1.1,85000.0,0.693,5,0
3853,74,73.8,2019978,1954,жен.,неоконч. высшее,30282.0,0,94.309,0,высокий,1,1,0.0077,2.22,39000.0,0.103,1,0
3854,45,63.5,671388,1957,муж.,ср. специальное,65640.0,1,93.369,0,средний,1,1,0.0076,-0.95,82000.0,0.584,2,0
3855,32,88.9,1352771,2002,жен.,NA,58358.0,0,85.144,0,низкий,1,1,0.0088,6.14,110000.0,0.13,3,0
3856,46,89.7,568605,1969,муж.,высшее,57520.0,0,118.949,0,средний,1,1,0.009,3.87,90000.0,0.965,1,0
3857,78,67.7,2125930,1979,муж.,неоконч. высшее,42245.0,0,104.968,0,высокий,1,1,0.0081,1.0,195000.0,0.438,2,0
3858,69,79.2,1270784,1976,муж.,высшее,48463.0,0,100.49,0,низкий,1,0,0.0094,-0.22,169000.0,0.828,1,0
3859,89,60.9,577500,1967,жен.,уч. степень,36459.0,0,121.704,0,высокий,0,0,0.0079,2.41,45000.0,0.456,1,0
3860,90,67.5,2063202,1968,жен.,неоконч. высшее,79951.0,0,121.212,0,низкий,1,0,0.0079,2.62,25000.0,0.826,2,0
3861,88,55.1,454220,2002,жен.,уч. степень,58600.0,0,107.08,0,средний,0,0,0.0074,3.57,104000.0,0.168,1,0
3862,84,59.1,1157572,1999,жен.,высшее,41095.0,1,108.279,0,средний,1,0,0.0083,-0.99,103000.0,0.195,2,0
3863,11,44.1,1004061,2001,жен.,высшее,17766.0,0,90.79,0,высокий,1,1,0.0075,-0.83,11000.0,0.163,1,0
3864,47,66.8,499718,1967,жен.,среднее,22024.0,0,106.1,0,высокий,1,0,0.0089,0.65,107000.0,0.359,3,0
3865,14,63.5,885318,1997,жен.,ср. общ.,31069.0,0,109.127,0,средний,0,0,0.0096,0.56,95000.0,0.838,5,0
3866,79,90.2,368860,1987,муж.,NA,48079.0,0,104.764,0,средний,1,1,0.007,1.02,67000.0,0.114,1,0
3867,48,102.6,1678635,1973,жен.,уч. степень,65870.0,0,106.409,0,низкий,1,1,0.0071,-0.9,133000.0,0.138,3,0
3868,97,83.4,2027547,1987,муж.,высшее,49474.0,0,113.996,0,высокий,0,0,0.0071,0.31,39000.0,0.406,3,0
3869,45,54.5,901361,1960,жен.,начальное,53651.0,1,104.131,1,высокий,1,0,0.0079,2.73,73000.0,0.938,3,0
3870,93,65.3,500934,1956,жен.,среднее,24930.0,0,108.649,0,средний,1,0,0.009,3.07,92000.0,0.244,2,0
3871,77,75.0,1297138,1968,жен.,среднее,14239.0,0,115.671,0,высокий,1,0,0.0076,0.01,99000.0,0.462,1,0
3872,38,53.4,373823,1983,жен.,уч. степень,43733.0,0,107.724,0,низкий,1,0,0.007,3.11,170000.0,0.133,2,0
3873,80,71.1,1742425,1968,жен.,среднее,38590.0,0,101.361,0,средний,1,1,0.0077,-1.47,45000.0,0.219,4,0
3874,35,98.8,732163,1981,жен.,среднее,79109.0,0,110.812,0,высокий,0,0,0.0081,-0.23,169000.0,0.74,1,0
3875,77,53.9,1178270,1966,муж.,среднее,42572.0,1,95.68,0,низкий,1,1,0.0091,-1.01,76000.0,0.008,2,0
3876,95,91.5,1748202,1938,жен.,ср. специальное,58043.0,0,108.042,0,средний,1,0,0.0089,-1.34,175000.0,0.331,3,0
3877,42,58.9,2051465,1984,муж.,неоконч. высшее,56953.0,1,95.195,0,низкий,1,1,0.0085,0.48,216000.0,0.054,1,0
3878,58,77.4,896024,1980,жен.,ср. специальное,65903.0,1,98.235,0,средний,1,0,0.0082,1.72,34000.0,0.808,3,0
3879,15,84.6,1633210,2000,жен.,среднее,35502.0,1,107.396,0,высокий,1,0,0.0084,0.6,72000.0,0.943,2,0
3880,61,61.4,831121,1972,жен.,NA,24262.0,1,98.969,0,высокий,1,0,0.0071,-1.56,60000.0,0.211,3,0
3881,51,87.9,1307031,1997,жен.,ср. специальное,26346.0,1,99.5,0,низкий,1,0,0.0078,-1.29,51000.0,0.177,1,0
3882,16,87.8,1304629,1985,муж.,среднее,85574.0,0,120.175,0,средний,1,0,0.009,-3.83,96000.0,0.405,1,0
3883,95,88.8,673497,1993,жен.,начальное,38701.0,0,103.898,0,высокий,1,0,0.0095,-1.35,103000.0,0.812,1,0
3884,44,70.9,540716,1993,жен.,ср. специальное,32940.0,0,108.589,0,высокий,1,1,0.0083,0.88,89000.0,0.587,3,0
3885,85,55.2,582245,1967,муж.,уч. степень,48363.0,1,110.312,0,низкий,1,0,0.0087,1.98,205000.0,0.14,2,0
3886,45,54.6,2153347,1971,жен.,NA,54804.0,0,96.488,0,высокий,1,1,0.0075,1.22,205000.0,0.092,4,0
3887,56,83.7,880150,2002,жен.,неоконч. высшее,30823.0,1,91.544,0,средний,0,1,0.0074,1.48,23000.0,0.576,1,0
3888,96,60.4,1004994,1972,муж.,уч. степень,56292.0,1,85.404,0,средний,0,0,0.0095,2.46,115000.0,0.351,2,0
3889,52,63.1,657755,1967,муж.,ср. общ.,16464.0,0,103.643,0,высокий,1,0,0.0095,1.3,177000.0,0.705,2,0
3890,91,43.3,1466685,2002,жен.,среднее,45747.0,1,116.982,0,средний,1,1,0.0096,1.47,158000.0,0.93,3,0
3891,16,83.4,615355,1997,жен.,среднее,69697.0,0,110.017,0,средний,1,0,0.0069,-3.49,31000.0,0.723,2,0
3892,74,101.0,666613,1982,жен.,высшее,39447.0,0,96.503,0,низкий,1,1,0.0079,0.76,26000.0,0.452,1,0
3893,11,62.0,1791588,1987,муж.,высшее,56454.0,1,98.032,0,низкий,1,1,0.0083,-2.65,297000.0,0.808,1,0
3894,32,67.9,2158569,1966,муж.,высшее,11492.0,0,116.583,0,NA,1,1,0.0095,0.58,21000.0,0.752,4,0
3895,60,93.1,1341350,1993,муж.,уч. степень,65442.0,0,95.481,0,высокий,0,1,0.0085,0.84,226000.0,0.25,4,0
3896,12,69.0,1120441,1995,муж.,среднее,54515.0,0,103.832,0,низкий,0,1,0.0077,-1.68,114000.0,0.506,3,0
3897,12,76.9,665022,1978,жен.,среднее,11768.0,0,101.872,0,низкий,1,1,0.0087,-0.5,56000.0,0.957,4,0
3898,67,57.0,887757,1959,муж.,среднее,65560.0,0,123.613,0,высокий,1,0,0.0074,-1.57,107000.0,0.944,2,0
3899,21,84.9,140793,1965,жен.,среднее,61451.0,0,93.353,0,средний,1,0,0.0083,0.4,45000.0,0.999,1,0
3900,36,50.5,1750768,1959,муж.,ср. специальное,55805.0,0,101.816,0,низкий,1,1,0.0091,1.47,20000.0,0.473,2,0
3901,91,58.6,355278,1985,жен.,среднее,42437.0,1,122.555,0,средний,0,0,0.0069,0.13,41000.0,0.497,2,1
3902,77,32.6,493745,1995,муж.,уч. степень,43550.0,1,107.234,0,средний,0,1,0.0092,-4.53,326000.0,0.866,2,0
3903,94,75.2,2009131,2002,жен.,среднее,38386.0,0,86.072,0,высокий,1,1,0.0071,1.09,49000.0,0.4,1,0
3904,32,72.0,268487,1996,жен.,ср. специальное,41636.0,0,123.05,0,NA,1,1,0.0069,3.24,154000.0,0.272,4,0
3905,60,62.6,1602509,1966,муж.,неоконч. высшее,32402.0,0,89.043,0,высокий,1,0,0.0085,2.11,90000.0,0.824,3,0
3906,81,43.2,807570,1976,муж.,неоконч. высшее,50421.0,1,98.484,1,средний,1,0,0.0078,-1.98,89000.0,0.968,2,0
3907,78,75.7,2105419,1967,муж.,ср. специальное,95915.0,0,91.504,0,средний,0,0,0.0074,-0.13,119000.0,0.267,3,0
3908,58,59.1,731693,1998,муж.,ср. общ.,12652.0,0,107.078,0,низкий,1,0,0.0075,-0.04,92000.0,0.327,2,0
3909,37,109.6,1009859,1934,муж.,ср. специальное,51780.0,0,105.636,0,высокий,0,0,0.0074,2.67,156000.0,0.222,2,0
3910,91,58.3,117142,1990,муж.,уч. степень,48007.0,0,112.193,0,высокий,1,1,0.0096,3.77,21000.0,0.24,2,0
3911,20,74.3,214702,1981,жен.,ср. специальное,71319.0,1,92.546,0,средний,1,1,0.0074,-1.91,73000.0,0.451,3,0
3912,55,72.5,1505230,1972,жен.,начальное,14499.0,0,107.133,0,низкий,0,1,0.0075,-3.0,78000.0,0.268,1,0
3913,46,97.5,2000418,1981,жен.,ср. общ.,39784.0,0,101.776,0,средний,1,0,0.0092,-3.27,115000.0,0.86,4,0
3914,29,56.7,1282787,1978,муж.,высшее,62476.0,1,94.102,0,средний,1,1,0.008,2.03,186000.0,0.477,3,0
3915,74,66.7,1308697,1990,жен.,неоконч. высшее,20150.0,0,108.661,0,средний,0,1,0.0076,0.24,35000.0,0.412,5,0
3916,57,48.4,1860052,1981,муж.,высшее,38766.0,1,96.195,0,низкий,1,1,0.0075,0.18,27000.0,0.77,2,0
3917,21,34.4,2165524,2002,жен.,неоконч. высшее,12143.0,1,99.068,0,высокий,1,1,0.0085,3.45,46000.0,0.399,4,0
3918,63,75.6,1731593,1963,муж.,среднее,77536.0,0,114.261,0,средний,0,1,0.0085,-0.36,82000.0,0.092,3,0
3919,38,87.9,644119,2002,муж.,высшее,44312.0,1,106.909,0,средний,1,0,0.0081,-2.96,78000.0,0.871,1,0
3920,97,88.4,1411332,2002,муж.,среднее,53995.0,1,96.263,0,NA,1,1,0.0075,-2.4,71000.0,0.331,2,0
3921,40,48.8,1323252,1962,жен.,ср. специальное,20520.0,0,98.736,0,высокий,1,1,0.0079,-2.34,213000.0,0.954,4,0
3922,86,65.5,1784525,1973,жен.,среднее,35762.0,0,100.534,0,средний,1,0,0.0082,-2.13,223000.0,0.52,5,0
3923,73,74.9,1449345,1987,жен.,среднее,34022.0,0,85.781,0,средний,1,1,0.0085,-0.07,46000.0,0.826,1,1
3924,56,45.7,1485190,1992,жен.,NA,55536.0,0,104.221,0,средний,0,0,0.0087,0.36,43000.0,0.863,1,0
3925,48,54.0,606816,1975,муж.,NA,54007.0,1,103.025,0,высокий,0,0,0.0088,2.29,172000.0,0.094,1,0
3926,92,86.2,2156474,1985,муж.,ср. специальное,33175.0,1,104.839,0,средний,1,1,0.0081,-1.15,91000.0,0.859,3,0
3927,59,47.8,1614121,1988,муж.,высшее,68701.0,0,110.39,0,средний,1,0,0.0076,-3.44,281000.0,0.919,1,0
3928,49,66.6,1771807,1991,жен.,уч. степень,25766.0,0,120.068,0,низкий,1,0,0.0073,2.88,132000.0,0.578,1,0
3929,25,96.9,1273823,1985,жен.,начальное,47220.0,0,85.873,0,высокий,1,1,0.0073,1.4,44000.0,0.967,3,0
3930,51,79.7,669445,1997,муж.,высшее,18223.0,0,109.302,0,средний,1,0,0.008,-1.59,106000.0,0.283,1,0
3931,56,74.3,1689340,1951,муж.,неоконч. высшее,49746.0,0,112.359,0,низкий,0,0,0.0074,-2.76,160000.0,0.968,5,0
3932,18,98.4,1687979,1982,муж.,неоконч. высшее,40705.0,0,113.825,0,средний,1,1,0.0082,-1.06,50000.0,0.366,2,0
3933,64,59.8,1291411,1963,муж.,неоконч. высшее,28748.0,0,98.649,0,средний,0,0,0.0083,-0.31,49000.0,0.082,1,0
3934,11,30.3,2183735,1962,жен.,высшее,52416.0,0,96.028,0,низкий,1,1,0.0081,4.13,158000.0,0.308,1,0
3935,65,32.8,528149,1948,жен.,NA,19430.0,0,107.474,0,низкий,1,0,0.009,2.36,103000.0,0.652,4,0
3936,21,72.8,1433987,1958,жен.,высшее,57777.0,0,103.403,0,средний,1,1,0.0081,-1.41,94000.0,0.44,1,0
3937,71,60.4,1676669,2002,жен.,ср. специальное,30155.0,0,102.976,0,средний,0,1,0.0081,0.03,122000.0,0.42,3,0
3938,30,81.3,1711433,1984,муж.,среднее,22663.0,1,108.765,0,низкий,1,1,0.0073,2.0,64000.0,0.17,1,0
3939,16,77.9,500362,1968,жен.,NA,37711.0,0,100.158,0,низкий,1,1,0.0093,-1.0,113000.0,0.058,1,0
3940,74,78.0,1812602,2002,муж.,среднее,59980.0,0,117.111,0,средний,0,0,0.0083,-3.06,61000.0,0.596,2,0
3941,38,64.9,560186,1988,жен.,высшее,45916.0,1,85.444,0,средний,0,0,0.0078,-1.35,99000.0,0.226,3,0
3942,22,92.5,570505,1960,жен.,уч. степень,44293.0,1,90.822,0,высокий,1,1,0.0083,1.16,22000.0,0.432,4,0
3943,46,84.0,119049,1997,муж.,неоконч. высшее,62057.0,0,119.35,1,средний,0,0,0.0079,-1.21,39000.0,0.94,2,0
3944,16,100.3,1403193,1952,муж.,уч. степень,64806.0,0,104.999,0,низкий,1,0,0.0085,1.47,58000.0,0.156,1,0
3945,17,28.0,1910817,1960,жен.,ср. специальное,63613.0,0,86.338,0,средний,1,0,0.0081,-1.61,29000.0,0.439,1,0
3946,47,105.8,2112127,1984,жен.,высшее,31263.0,1,105.222,0,низкий,0,1,0.008,-0.4,106000.0,0.26,3,0
3947,68,57.9,500410,1989,жен.,ср. специальное,46825.0,0,102.17,0,средний,1,0,0.0081,-0.83,72000.0,0.459,1,0
3948,96,41.5,593625,1986,жен.,высшее,28268.0,0,111.793,0,высокий,1,0,0.0076,1.24,161000.0,0.471,4,0
3949,44,56.7,1338369,1981,жен.,неоконч. высшее,45035.0,0,103.274,1,низкий,1,1,0.0071,2.59,127000.0,0.696,1,0
3950,87,69.0,1090765,1988,жен.,неоконч. высшее,43832.0,0,129.898,0,средний,1,1,0.0083,-1.06,52000.0,0.326,1,0
3951,14,99.8,1873413,1967,муж.,ср. специальное,39439.0,1,114.266,0,низкий,1,0,0.0083,2.43,174000.0,0.287,1,0
3952,51,59.1,1448154,1965,муж.,ср. общ.,27940.0,0,91.343,0,низкий,1,1,0.0071,1.15,16000.0,0.221,1,0
3953,59,67.1,2217719,1997,муж.,ср. специальное,24831.0,0,120.139,0,средний,1,0,0.0082,1.64,125000.0,0.768,2,0
3954,41,78.2,711401,1975,жен.,ср. общ.,35032.0,0,106.193,0,высокий,1,0,0.0072,-0.49,28000.0,0.302,4,0
3955,67,62.0,2089050,1989,муж.,неоконч. высшее,62023.0,1,106.484,0,высокий,1,0,0.0088,-2.63,18000.0,0.321,1,0
3956,53,111.3,1372663,1963,жен.,высшее,54997.0,0,121.835,0,средний,1,1,0.0092,0.36,103000.0,0.371,3,0
3957,16,77.5,697781,1995,жен.,среднее,29029.0,0,107.963,0,средний,1,0,0.008,-2.41,11000.0,0.353,2,0
3958,40,77.6,1818614,1993,муж.,среднее,16324.0,0,112.353,0,средний,1,1,0.0082,1.73,90000.0,0.53,1,0
3959,38,77.0,1083891,1971,муж.,высшее,57941.0,0,103.036,0,низкий,0,1,0.0092,-2.57,13000.0,0.632,3,0
3960,78,87.6,217581,1973,муж.,ср. общ.,60288.0,0,108.764,0,средний,1,1,0.0076,0.78,164000.0,0.075,4,0
3961,56,51.3,1647874,1953,муж.,ср. специальное,52989.0,1,93.798,0,средний,1,1,0.0071,-1.77,128000.0,0.214,1,0
3962,19,94.1,928009,2002,жен.,среднее,63504.0,0,91.965,0,высокий,1,0,0.0083,2.05,163000.0,0.541,3,0
3963,59,76.8,1395895,1961,жен.,ср. специальное,70000.0,0,101.544,0,высокий,1,1,0.0081,-4.71,11000.0,0.274,5,0
3964,22,80.1,263521,1980,муж.,среднее,63640.0,0,104.663,0,высокий,0,0,0.0072,-0.93,33000.0,0.936,4,0
3965,68,52.7,1083152,2002,муж.,неоконч. высшее,30928.0,0,105.49,0,высокий,1,1,0.0072,-1.76,31000.0,0.346,1,0
3966,34,62.4,396850,1970,жен.,высшее,31075.0,1,108.541,0,высокий,1,0,0.0079,3.39,116000.0,0.488,1,0
3967,89,61.6,195035,1986,муж.,ср. специальное,17827.0,1,90.647,0,низкий,0,0,0.0088,2.22,135000.0,0.045,2,0
3968,51,61.6,1305450,1963,муж.,высшее,29501.0,1,109.252,0,высокий,0,0,0.0091,1.52,35000.0,0.388,3,0
3969,27,38.2,1563915,1967,жен.,неоконч. высшее,62097.0,0,110.243,0,низкий,1,1,0.0081,1.5,70000.0,0.676,1,0
3970,43,60.1,2101520,1981,жен.,ср. специальное,27595.0,0,80.946,0,средний,0,1,0.0082,-2.15,17000.0,0.218,1,0
3971,55,112.8,814413,1974,муж.,ср. общ.,12065.0,0,91.089,0,средний,1,1,0.0089,1.25,130000.0,0.074,3,0
3972,52,70.9,2047571,1949,муж.,ср. специальное,29733.0,1,94.688,1,низкий,0,0,0.007,0.53,81000.0,0.106,2,0
3973,79,48.6,541792,1978,жен.,среднее,65504.0,0,100.307,0,низкий,0,0,0.0074,0.69,44000.0,0.508,5,0
3974,70,108.2,295329,1977,жен.,неоконч. высшее,25432.0,0,96.793,0,высокий,0,1,0.0074,0.97,32000.0,0.303,4,0
3975,68,97.6,1388354,1990,муж.,высшее,56713.0,0,116.743,0,низкий,1,0,0.0088,-1.7,158000.0,0.374,4,0
3976,32,104.9,2044548,2002,муж.,среднее,25955.0,1,111.131,0,низкий,0,1,0.0091,-1.43,177000.0,0.17,1,0
3977,58,50.8,189011,1990,муж.,среднее,20121.0,0,104.984,0,низкий,0,1,0.0076,-0.02,92000.0,0.874,3,0
3978,88,48.2,428585,1956,муж.,уч. степень,72711.0,1,112.356,0,средний,0,0,0.0096,1.08,27000.0,0.363,1,0
3979,11,77.2,249171,2002,муж.,среднее,12922.0,0,97.26,0,средний,1,0,0.0071,1.51,36000.0,0.617,1,0
3980,80,86.5,1028244,1952,муж.,среднее,76450.0,1,88.984,0,низкий,1,0,0.0074,-2.19,30000.0,0.686,4,0
3981,91,83.9,767214,1989,жен.,среднее,46608.0,0,101.768,0,низкий,1,0,0.0095,-1.02,130000.0,0.885,2,0
3982,55,95.2,303483,1961,муж.,неоконч. высшее,58762.0,1,107.329,0,низкий,1,0,0.0092,2.86,279000.0,0.303,1,0
3983,60,63.9,1856747,1977,муж.,неоконч. высшее,50369.0,0,107.762,0,средний,0,0,0.007,0.95,72000.0,0.172,2,0
3984,48,63.1,1120362,1959,муж.,среднее,17779.0,0,100.722,0,средний,0,1,0.0076,-0.41,82000.0,0.806,1,0
3985,21,69.2,127879,1975,муж.,среднее,39398.0,0,104.227,0,средний,1,0,0.0092,2.44,75000.0,0.971,1,0
3986,11,88.6,533704,2002,муж.,ср. общ.,34015.0,1,98.859,0,высокий,0,1,0.0072,-2.26,108000.0,0.565,1,0
3987,93,70.6,1953764,1980,жен.,неоконч. высшее,41346.0,0,108.146,0,средний,1,0,0.0079,-2.56,87000.0,0.841,1,0
3988,91,109.2,308038,1981,жен.,среднее,35523.0,0,79.479,0,средний,1,1,0.0096,1.77,77000.0,0.866,1,0
3989,62,68.1,267078,1988,муж.,высшее,37210.0,1,85.035,0,NA,1,0,0.0074,0.07,192000.0,0.607,5,0
3990,32,48.9,2162030,1999,жен.,высшее,63238.0,0,96.73,0,низкий,1,1,0.0075,-0.68,129000.0,0.164,2,0
3991,17,84.7,1858525,1987,муж.,уч. степень,46691.0,1,105.541,1,низкий,1,0,0.0076,1.05,165000.0,0.216,2,0
3992,78,91.5,1324557,1986,жен.,неоконч. высшее,25248.0,1,118.087,0,низкий,1,0,0.0084,-1.73,165000.0,0.865,3,0
3993,10,64.1,1571640,1980,жен.,среднее,32740.0,0,100.227,0,средний,0,1,0.0075,-1.83,37000.0,0.11,3,0
3994,44,67.2,1149217,1966,жен.,среднее,65050.0,0,109.426,0,низкий,1,0,0.0074,1.27,58000.0,0.356,1,0
3995,43,77.6,1890559,1960,жен.,высшее,49911.0,0,94.951,0,средний,1,0,0.0094,1.49,24000.0,0.164,2,0
3996,78,75.5,1328118,1994,муж.,ср. общ.,17502.0,0,108.402,0,низкий,1,1,0.0086,1.99,220000.0,0.105,1,0
3997,43,79.8,1143602,1991,жен.,высшее,33633.0,0,117.705,0,средний,0,1,0.0078,2.4,75000.0,0.226,2,0
3998,77,74.4,1374278,1965,жен.,неоконч. высшее,15069.0,1,101.36,0,высокий,1,1,0.009,-1.3,192000.0,0.505,4,0
3999,19,45.3,463110,1981,жен.,высшее,25750.0,0,107.617,0,NA,0,0,0.0072,0.8,39000.0,0.832,1,0
4000,73,70.1,1571365,1981,муж.,высшее,51476.0,0,108.606,0,средний,0,1,0.0082,-1.36,184000.0,0.514,2,0
4001,15,77.6,839319,1999,NA,уч. степень,31240.0,1,98.939,1,низкий,1,0,0.0072,-1.29,298000.0,0.608,3,0
4002,81,75.9,365540,1991,жен.,ср. специальное,87955.0,0,112.792,0,высокий,0,0,0.0088,-0.24,181000.0,0.478,2,0
